107, 106	; max_west, min_west
40, 39	; max_north, min_north
39.6959738, 106.9244397, 64.586, 2.174, -149.656 *
39.6907444, 106.9387501, 64.579, 3.533, -105.039 *
39.6923616, 106.9343273, 64.579, 2.808, -170.831 *
39.6956964, 106.9252231, 64.558, 2.174, -149.587 *
39.6954184, 106.9260064, 64.530, 2.174, -153.220 *
39.6920838, 106.9351106, 64.523, 2.808, -170.259 *
39.6952315, 106.9265279, 64.516, 2.173, -154.710 *
39.6948622, 106.9275728, 64.466, 2.173, -159.568 *
39.6918057, 106.9358937, 64.459, 2.807, -169.393 *
39.6945839, 106.9283559, 64.431, 2.173, -151.758 *
39.6943064, 106.9291393, 64.389, 2.173, -150.914 *
39.6915278, 106.9366770, 64.381, 3.223, -153.228 *
39.6940279, 106.9299224, 64.346, 2.806, -150.709 *
39.6951853, 106.9268060, 64.324, 2.172, -156.223 *
39.6962505, 106.9239509, 64.296, 2.172, -148.943 *
39.6937514, 106.9307061, 64.289, 2.806, -155.639 *
39.6912504, 106.9374604, 64.282, 3.222, -145.839 *
39.6959723, 106.9247341, 64.260, 2.172, -148.947 *
39.6934736, 106.9314895, 64.231, 2.805, -150.193 *
39.6956953, 106.9255178, 64.217, 2.171, -150.081 *
39.6931945, 106.9322723, 64.174, 2.805, -153.937 *
39.6954173, 106.9263011, 64.174, 2.171, -154.898 *
39.6909727, 106.9382437, 64.159, 3.466, -105.697 *
39.6951402, 106.9270847, 64.123, 2.171, -166.598 *
39.6929178, 106.9330561, 64.094, 2.804, -149.585 *
39.6948620, 106.9278679, 64.072, 2.171, -159.522 *
39.6926394, 106.9338392, 64.014, 2.803, -155.581 *
39.6945844, 106.9286514, 64.014, 2.170, -151.653 *
39.6965292, 106.9234632, 64.014, 2.170, -157.122 *
39.6906970, 106.9390278, 63.978, 3.526, -81.962 *
39.6962504, 106.9242463, 63.970, 2.170, -149.175 *
39.6921611, 106.9351391, 63.956, 2.803, -156.378 *
39.6943071, 106.9294349, 63.948, 2.245, -150.779 *
39.6923613, 106.9346224, 63.919, 2.802, -170.676 *
39.6959728, 106.9250298, 63.919, 2.170, -149.071 *
39.6940284, 106.9302180, 63.882, 2.802, -150.604 *
39.6956961, 106.9258136, 63.860, 2.169, -152.074 *
39.6904168, 106.9398103, 63.801, 3.656, -87.499
39.6937511, 106.9310016, 63.801, 2.801, -156.790 *
39.6954180, 106.9265970, 63.801, 2.169, -164.906 *
39.6951406, 106.9273806, 63.734, 2.168, -166.511 *
39.6934735, 106.9317851, 63.711, 2.801, -150.071 *
39.6965281, 106.9237587, 63.697, 2.168, -147.128 *
39.6918061, 106.9361894, 63.667, 2.800, -169.084 *
39.6948617, 106.9281636, 63.667, 2.168, -157.675 *
39.6962502, 106.9245422, 63.637, 2.168, -152.593 *
39.6931953, 106.9325684, 63.614, 2.800, -153.445 *
39.6921128, 106.9354169, 63.584, 2.799, -148.761 *
39.6945848, 106.9289475, 63.584, 2.167, -150.959 *
39.6959732, 106.9253260, 63.569, 2.167, -150.011 *
39.6901392, 106.9405937, 63.508, 2.799, -83.826 *
39.6915286, 106.9369730, 63.501, 3.214, -146.372 *
39.6929174, 106.9333519, 63.501, 2.799, -171.595 *
39.6943061, 106.9297306, 63.501, 2.799, -150.680 *
39.6956947, 106.9261093, 63.501, 2.167, -152.807 *
39.6954167, 106.9268928, 63.425, 2.166, -165.154 *
39.6935281, 106.9318059, 63.417, 2.798, -150.025 *
39.6940287, 106.9305143, 63.402, 2.798, -155.615 *
39.6926394, 106.9341353, 63.371, 2.798, -148.914 *
39.6965291, 106.9240555, 63.364, 2.166, -154.006 *
39.6951390, 106.9276764, 63.341, 2.166, -166.341 *
39.6949431, 106.9281946, 63.325, 2.166, -157.679 *
39.6912505, 106.9377564, 63.302, 3.519, -104.860 *
39.6937508, 106.9312978, 63.295, 2.797, -150.213 *
39.6962521, 106.9248394, 63.287, 2.165, -154.372 *
39.6923619, 106.9349190, 63.217, 2.796, -139.304 *
39.6959735, 106.9256227, 63.210, 2.165, -150.948 *
39.6945833, 106.9292436, 63.148, 2.164, -157.283 *
39.6934789, 106.9320838, 63.140, 2.796, -153.650 *
39.6956953, 106.9264062, 63.124, 2.164, -157.656 *
39.6948940, 106.9284727, 63.109, 2.164, -155.863 *
39.6963101, 106.9248618, 63.085, 2.164, -152.848 *
39.6898612, 106.9413772, 63.077, 3.210, -83.386 *
39.6909729, 106.9385400, 63.046, 3.558, -104.600
39.6920841, 106.9357026, 63.038, 2.795, -159.343 *
39.6931945, 106.9328649, 63.038, 2.795, -171.950 *
39.6943066, 106.9300277, 63.030, 2.795, -150.512 *
39.6954172, 106.9271899, 63.030, 2.163, -151.862 *
39.6965278, 106.9243519, 63.030, 2.163, -154.435 *
39.6951391, 106.9279735, 62.928, 2.163, -166.202 *
39.6962584, 106.9251390, 62.912, 2.163, -153.018 *
39.6940290, 106.9308115, 62.904, 3.208, -156.801 *
39.6929168, 106.9336486, 62.881, 2.793, -171.382 *
39.6959737, 106.9259201, 62.841, 2.162, -151.968 *
39.6918062, 106.9364863, 62.825, 3.208, -153.514 *
39.6948625, 106.9287577, 62.809, 2.162, -151.615 *
39.6968064, 106.9238659, 62.777, 2.162, -150.466 *
39.6937502, 106.9315949, 62.769, 2.792, -150.069 *
39.6956957, 106.9267038, 62.737, 2.161, -158.697 *
39.6906947, 106.9393236, 62.721, 3.451, -88.899 *
39.6926392, 106.9344325, 62.697, 2.792, -170.732 *
39.6945834, 106.9295411, 62.689, 2.161, -155.323 *
39.6965286, 106.9246498, 62.681, 2.161, -158.802 *
39.6954176, 106.9274876, 62.625, 2.161, -155.155 *
39.6934729, 106.9323789, 62.609, 3.205, -149.670 *
39.6962512, 106.9254339, 62.576, 2.160, -152.019 *
39.6915282, 106.9372700, 62.568, 3.205, -145.978 *
39.6943069, 106.9303255, 62.544, 2.790, -150.296 *
39.6951391, 106.9282712, 62.503, 2.160, -162.773 *
39.6923611, 106.9352162, 62.487, 2.790, -162.819 *
39.6959737, 106.9262180, 62.463, 2.160, -151.374 *
39.6968059, 106.9241637, 62.438, 2.159, -152.931 *
39.6931949, 106.9331628, 62.430, 2.789, -171.575 *
39.6940290, 106.9311094, 62.389, 3.203, -156.533 *
39.6948618, 106.9290554, 62.364, 2.159, -157.189 *
39.6895836, 106.9421610, 62.348, 3.431, -77.263
39.6956960, 106.9270020, 62.340, 2.159, -151.825 *
39.6965294, 106.9249483, 62.323, 2.159, -152.191 *
39.6904170, 106.9401075, 62.274, 3.202, -102.232 *
39.6912502, 106.9380539, 62.249, 3.635, -104.339
39.6920838, 106.9360004, 62.232, 3.044, -98.486 *
39.6929172, 106.9339468, 62.224, 3.044, -112.576 *
39.6937509, 106.9318933, 62.216, 3.044, -150.201 *
39.6945834, 106.9298393, 62.216, 2.158, -150.784 *
39.6954178, 106.9277860, 62.207, 2.158, -166.743 *
39.6962505, 106.9257319, 62.207, 2.158, -148.668 *
39.6960557, 106.9262509, 62.157, 2.157, -151.765 *
39.6968078, 106.9244631, 62.082, 2.157, -153.579 *
39.6951389, 106.9285697, 62.066, 2.157, -161.348 *
39.6943071, 106.9306240, 62.040, 3.042, -94.996 *
39.6934722, 106.9326771, 62.024, 3.042, -110.186 *
39.6926400, 106.9347312, 61.981, 3.042, -109.537 *
39.6946376, 106.9298612, 61.965, 2.231, -150.792 *
39.6960026, 106.9265283, 61.965, 2.156, -154.421 *
39.6932739, 106.9331946, 61.956, 3.041, -150.368 *
39.6965300, 106.9252473, 61.956, 2.156, -152.551 *
39.6919102, 106.9365279, 61.939, 3.041, -153.688 *
39.6956962, 106.9273009, 61.931, 2.156, -155.085 *
39.6948627, 106.9293546, 61.897, 2.156, -155.721 *
39.6970834, 106.9239769, 61.863, 2.155, -148.131 *
39.6940288, 106.9314081, 61.854, 3.040, -150.380 *
39.6909726, 106.9388382, 61.837, 3.601, -89.853
39.6962519, 106.9260315, 61.820, 2.155, -149.552 *
39.6954179, 106.9280851, 61.778, 2.155, -166.679 *
39.6968071, 106.9247620, 61.726, 2.154, -151.806 *
39.6945849, 106.9301390, 61.718, 3.039, -150.719 *
39.6923612, 106.9355151, 61.709, 3.039, -109.432 *
39.6959734, 106.9268157, 61.675, 2.154, -155.420 *
39.6901390, 106.9408916, 61.640, 3.038, -139.692 *
39.6937515, 106.9321927, 61.640, 3.038, -92.133 *
39.6932217, 106.9334726, 61.632, 3.038, -149.632 *
39.6951405, 106.9288697, 61.606, 2.154, -159.533 *
39.6965280, 106.9255460, 61.588, 2.153, -148.728 *
39.6915283, 106.9375690, 61.562, 3.440, -84.673 *
39.6929173, 106.9342461, 61.536, 3.037, -110.272 *
39.6943070, 106.9309234, 61.519, 3.037, -157.072 *
39.6956962, 106.9276005, 61.510, 2.153, -152.187 *
39.6970835, 106.9242766, 61.510, 2.153, -151.813 *
39.6918578, 106.9368059, 61.475, 3.037, -147.417 *
39.6962509, 106.9263308, 61.432, 2.152, -151.817 *
39.6948616, 106.9296538, 61.423, 2.152, -151.454 *
39.6934728, 106.9329769, 61.405, 3.036, -109.849 *
39.6920843, 106.9363000, 61.370, 3.035, -95.208 *
39.6968062, 106.9250615, 61.362, 2.152, -152.644 *
39.6954178, 106.9283849, 61.335, 2.152, -163.278 *
39.6906948, 106.9396226, 61.300, 3.435, -101.179
39.6940284, 106.9317078, 61.300, 3.035, -150.268 *
39.6971544, 106.9243062, 61.273, 2.151, -151.846 *
39.6959729, 106.9271155, 61.265, 2.151, -154.142 *
39.6926392, 106.9350306, 61.238, 3.034, -108.211 *
39.6945845, 106.9304388, 61.211, 3.034, -150.657 *
